city,start_time,description,emisje,event_per_name,geo,group_name,id,kolejnosc,name,nazwaKat,photoMain,place_name,slug,street,tickets,facebook_id
Katowice,2015-03-22 19:00:00,"Wystąpią:
Katarzyna Ćwiek – mezzosopran
Małgorzata Warcaba – fortepian
Alicja Przytuła – słowo


W programie:
Ludwig van Beethoven – Bagatele op. 126
Franz Schubert – „Małgorzata przy kołowrotku” D. 118, „Król Olch” D. 328,
„Nocna pieśń wędrowca” D. 768, „Do Sylwii” D. 891 oraz pieśni z cyklu „Łabędzi śpiew” D. 957



Niedzielny muzyczny wieczór w Miejskim Domu Kultury „Południe” w Murckach 22 marca, stanie się okazją do przedstawienia melomanom dwóchwyróżniających się młodych artystek studiujących w Akademii Muzycznej im.Karola Szymanowskiego. Obdarzona pięknym mezzosopranem Katarzyna Ćwiek studiuje pod kierunkiem ks. dra hab. Pawła Sobierajskiego.Małgorzata Warcaba kształci się natomiast w klasie fortepianu prof. zw. Józefa Stompla oraz w klasie kameralistyki prof. AM dra hab. Grzegorza Biegasa. Może też pochwalić się kilkoma ważnymi osiągnięciami artystycznymi w postaci głównych nagród zdobytych na ogólnopolskich, ale i międzynarodowych konkursach, w których występowała jako solistka i kameralistka m.in. wspólnie ze swoją siostrą, utalentowana skrzypaczką. W Murckach, Małgorzata Warcaba również wystąpi w podwójnej roli solistki i kameralistki. Młode wykonawczynie zaprezentują się w ambitnym repertuarze sięgając do wielkiej literatury muzycznej - największych lirycznych arcydzieł Franciszka Schuberta, które są wyzwaniem nie tylko dla wokalistki, ale również od pianisty wymagają wielkiej wrażliwości i umiejętności interpretacyjnych. Solo Małgorzata Warcaba zagra słynne Beethovenowskie Bagatele z op. 126. Zapraszamy na ten bardzo interesująco zapowiadający się koncert!


WSTĘP WOLNY!",2015-03-22 19:00:00,,"50.1951, 19.0406",,2995,1,Wiosenne impresje w Katowicach-Murckach,Muzyka,podlesie.jpg,"Miejski Dom Kultury ""Południe"", filia Murcki",/wydarzenia/zobacz/opis/wiosenne-impresje-w-katowicach-murckach,ul. ,"
wstęp wolny - 0,00
",925480790816391
Katowice,2015-04-19 19:00:00,"Wystąpią:
Jan Kudełka – gitara
Piotr Kudełka – gitara
Aleksandra Rudzka – słowo

W programie:
A. Barrios – „La Catedral”
J. Duarte – Wariacje na temat katalońskiej pieśni ludowej op. 25
J. P. Rameau – Gawot z wariacjami, M. Giuliani – Polonez koncertowy op. 137, M. de Falla – „Farruca” z baletu „Trójkątny kapelusz”, Tańce hiszpańskie z opery, „Krótkie życie”, M. D. Pujol – „Tango, Milonga y Final”, P. Bellinati – „Jongo”



MDK Południe i Silesia zapraszają w niedzielę 19 kwietnia do Murcek na koncert muzyki gitarowej z udziałem duetu, który tworzą bracia Jan i Piotr

Kudełka, absolwenci Akademii Muzycznej im. Karola Szymanowskiego w Katowicach, gdzie kształcili się pod kierunkiem prof. Aliny Gruszki. Obecnie prowadzą działalność koncertową nie tylko w „braterskim” duecie, ale również we współpracy z innymi artystami. Jan jest gitarzystą wyjątkowej formacji – Śląskiego Oktetu Gitarowego, gra również w duecie gitarowo-saksofonowym Ku-Ba Duo (wspólnie z Arkadiuszem Baranem). Trzeba też wspomnieć, że jest laureatem kilku ważnych międzynarodowych konkursów gitarowych. Z kolei Piotr Kudełka koncentruje się w swojej działalności artystycznej na muzyce brazylijskiej i autorskiej, którą wykonuje wspólnie z siostrą Marią w zespole„Pedro y Mari”. Owocem ich współpracy jest płyta LATinO, która została nagrana w 2013 roku. Program kwietniowego koncertu Jana i Piotra Kudełka obejmuje swym zasięgiem różne epoki muzyczne i szerokości geograficzne. Znalazły się w nim rytmy barokowego gawota, klasycznego poloneza, ale również żywiołowe utwory Manuela de Falli inspirowane tańcami hiszpańskimi. Tańce zza oceanu reprezentować będą tango w kompozycji M. D. Pujola i fascynujące jongo w wizji słynnego brazylijskiego gitarzysty Paulo Bellinatiego.",2015-04-19 19:00:00,,"50.1951, 19.0406",,3091,1,Fantazja na 2 gitary,Muzyka,murcki.jpg,"Miejski Dom Kultury ""Południe"" - Filia Murcki",/wydarzenia/zobacz/opis/fantazja-na-2-gitary,ul. Kołodzieja 42,"
wstęp wolny - 0,00
",1427750187528986
Katowice,2016-02-07 19:00:00,"Wystąpią:
Nicole Wodzińska – sopran
Marcin Mogiła – fortepian
Aleksandra Rudzka – słowo

Program:
F. Loewe –aria Elizy „Przetańczyć całą noc” z musicalu ""My fair Lady, 
E. Kálmán - Czardasz Sylwii z operetki „Księżniczka Czardasza”, G. Gershwin – „Summertime”, J. Strauss – wodewil „Tancerka Fanny Elssler”, L. Bernstein – piosenka Marii „I feel pretty” z musicalu „West Side Story”, N. Dostal – „Ja kocham go”, aria z operetki „Clivia”; F. Chopin – Walc As-dur op. 42, R. Schuman – „Karnawał” op. 9 (wybór)
A. Schulz-Evler – Arabeski na temat walca Straussa „Nad pięknym modrym Dunajem”
L. Godowski – „Alt Wien”

„Muzyczne pożegnanie karnawału” odbędzie się również w niedzielny wieczór 7 lutego w kameralnym klimacie Miejskiego Domu Kultury „Południe” w Murckach. W wokalnej części koncertu wystąpi śpiewająca sopranem Nicole Wodzińska, absolwentka Szkoły Muzycznej II stopnia w Zabrzu, która obecnie jest studentką 3 roku studiów licencjackich Akademii Muzycznej w Katowicach w klasie Haliny Skubis-Kalemby. W 2012 r. otrzymała III miejsce na V Międzyszkolnym Konkursie Wokalnym im. Mieczysława Karłowicza i została finalistką II Międzynarodowego Konkursu im. Giulio Perottiego w Ueckermunde. Rok później otrzymała II miejsce na VI Ogólnopolskim Festiwalu Wokalnym im. Marii Stankowej.Na styczniowym I Międzynarodowym Konkursie Wokalistyki Sakralnej ARS ET GLORIA zdobyła nagrodę Instytucji Promocji i Upowszechniania Muzyki SILESIA. Program tego konkursu Nicol Wodzińska zaprezentuje 18 lutego w Muzeum Archidiecezjalnym, w Murckach uraczy publiczność słynnymi przybojami operetkowymi i musicalowymi. Drugim solistką tego wieczoru będzie pianista Marcin Mogiła, absolwent klasy prof. Andrzeja Jasińskiego w katowickiej Akademii Muzycznej, który w pianistycznej części koncertu oprócz utworów Chopina i Schumanna wykona rzadko pojawiające się w programach koncertowych ze względu na wielkie wymagania techniczne kompozycje A. Schultza-Evlera i L. Godowskiego.",2016-02-07 19:00:00,,"50.1951, 19.0406",,3891,1,Muzyczne pożegnanie karnawału w Murckach,Muzyka,murcki.png,"Miejski Dom Kultury ""Południe"", filia Murcki",/wydarzenia/zobacz/opis/muzyczne-pozegnanie-karnawalu-w-murckach,ul. ,"
wstęp wolny - 0,00
",1694171340797422
Katowice,2016-04-17 19:00:00,"Wystąpią:
Piotr Kudełka – gitara
Jan Kudełka – gitara
Wiesława Sczendzina – prowadzenie koncertu

Program:
A. Vivaldi – Koncert D-dur RV 93, F. Mendelssohn-Bartholdy – „Pieśń bez słów” op. 53 nr 2 
J. Rodrigo – „Pequeña sevillana”, A. Piazzolla – „Tango suite” cz. I, S. Myers – „Cavatina”,
W. Kilar – muzyka z filmów „Trędowata”, „Dziewiąte wrota”, „Ziemia Obiecana”, „Pan Tadeusz”, W. Korcz – Ballada z serialu „07, zgłoś się”

W niedzielny wieczór 19 kwietnia zapraszamy do Murcek wielbicieli muzyki gitarowej, którą będzie można usłyszeć w wykonaniu wybitnych gitarzystów. W duecie zagrają bracia Piotr i Jan Kudełka. Obydwaj ukończyli studia w katowickiej Akademii Muzycznej, gdzie kształcili się w klasie prof. Aliny Gruszki. Są laureatami najważniejszych ogólnopolskich konkursów gitarowych, a także o zasięgu międzynarodowym w Austrii, Chorwacji, Grecji i innych państwach europejskich. Od wielu lat prowadzą bardzo aktywną działalność artystyczną koncertując solo oraz w różnych formacjach obsadowych. Jan Kudełka jest m.in. członkiem znanego Śląskiego Oktetu Gitarowego z którym wystąpił w ponad 100 koncertach. Gra również w duecie gitarowo-saksofonowym Ku-Ba Duo. Głównym nurtem działalności Piotra Kudełki jest muzyka brazylijska i autorska, którą wykonuje wraz z zespołem „Pedro y Mari”, współtworzonym z siostrą Marią. W 2013 r. zespół nagrał i wyprodukował autorska płytę LATinO. Od kilku lat Jan i Piotr Kudełka występują również w duecie gitarowym,koncentrując się zwłaszcza na prezentowaniu muzyki filmowej i dokonując jej autorskich adaptacji. Stąd program ich występu w Murckach obejmuje nie tylko klasykę, ale wypełnią go również słynne filmowe tematy Wojciecha Kilara.

WSTĘP WOLNY!",2016-04-17 19:00:00,,"50.1951, 19.0406",,4034,1,Gitarowe impresje,Muzyka,silesiagitara17_04.jpg,"Miejski Dom Kultury ""Południe"" - Filia Murcki",/wydarzenia/zobacz/opis/gitarowe-impresje,ul. Kołodzieja 42,"
wstęp wolny - 0,00
",532791580214823
Katowice,2016-10-16 19:00:00,"16.10 niedziela, godz.19.00 
KATOWICE-Murcki – Miejski Dom Kultury „Południe”, ul. P. Kołodzieja 42
Koncertujące akordeony
JABŁOŃSKI&ZARZYKA; DUO
KAROL JABŁOŃSKI – akordeon
PIOTR ZARZYKA – akordeon
Julio Oscar Pane – „Divagacion y Tango”
Léon Boëllmann – „Suita Gotycka” op. 25: cz. III „Modlitwa”
Wiaczesław Zołotariew – Rondo Capriccioso
Anatolij Kusjakow – „Obrazy przemijającego czasu”:
II. „Jak to strasznie utonąć w błękitnym niebie”
IV. Walc-Kaprys
XII. „Procesja”
Johann Pachelbel – Chaconne f-moll T. 206
ALEKSANDRA RUDZKA-KURDYŚ – prowadzenie koncertu

Pochodzący z Radomia akordeoniści Karol Jabłoński i Piotr Zarzyka rozpoczęli wspólne granie w duecie dopiero w tym roku, a już zdobyli kilka głównych nagród na międzynarodowych konkursach akordeonowych. Zwyciężyli w Internet Music Competition w Belgradzie, zdobyli II nagrodę na XI International Music Festival and Competition for Young Musicians in Memory of W.A. Mozarta w Győr na Węgrzech, a w Polsce wygrali znany Ogólnopolski Festiwal Muzyki Akordeonowej w Solcu-Zdroju. To wszystko stanowi znakomity prognostyk na przyszłość biorąc pod uwagę możliwości rozwoju artystycznego młodych muzyków. Ich pedagogami prowadzącymi są prof. zw. Joachim Pichura oraz adt dr Piotr Chołołowicz w Akademii Muzycznej im. Karola Szymanowskiego w Katowicach. Publiczność, która przybędzie na koncert w Miejskim Domu Kultury „Południe” w Katowicach-Murckach młodzi artyści uraczą zarówno oryginalną muzyką napisaną z myślą o akordeonie, ale i opracowaniami na ten instrument utworów organowych, wśród których wyróżnia się szczególnie efektowanie brzmiąca w akordeonowej adaptacji „Suita gotycka” Leo Boëlmmanna.
",2016-10-16 19:00:00,,"50.1951, 19.0406",XXVI Międzynarodowego Festiwalu Młodych Laureatów Konkursów Muzycznych,4324,1,Koncertujące akordeony. Jabłoński & Zarzyka Duo.,Muzyka,12_-aktualnosc-jablonskizarzyka-duo.jpg,"MDK ""Południe""",/wydarzenia/zobacz/opis/koncertujace-akordeony-jablonski--zarzyka-duo,ul. ,,1745175629082650
Katowice,2017-02-15 19:00:00,"12.02 niedziela, godz. 19.00
KATOWICE-Murcki, Miejski Dom Kultury „Południe”, ul. Kołodzieja 42
Śpiewając Chopina
Aixin Ge – sopran
Ewa Danilewska – fortepian
Alicja Kotyl – prowadzenie koncertu
Program:
Fryderyk Chopin – pieśni op. 74, mazurki op.24
Aixin Ge to utalentowana chińska wokalistka, która po ukończeniu Uniwersytetu Sztuk Pięknych w Szandongu podjęła studia doktoranckie w Polsce, w katowickiej Akademii Muzycznej im. Karola Szymanowskiego, gdzie rozwija swoje umiejętności pod kierunkiem prof. Feliksa Widery. Posiada w swoim repertuarze niemal wszystkie pieśni Fryderyka Chopina, które wykonywała już wspólnie z pianistką Ewa Danilewską w chińskim teatrze Szandong. Tym razem zaśpiewa dla katowickich melomanów aż 17 pieśni Chopina skomponowanych do tekstów polskich poetów, wśród nich Adama Mickiewicza, do którego strof sięgnął dwukrotnie komponując „Moją pieszczotkę” i „Precz z moich oczu”.
Wykona również 3 pieśni do słów Bohdana Zaleskiego „Śliczny chłopiec”, „Dwojaki koniec”, „Nie ma czego trzeba” i dramatyczny „wokalny rapsod”- „Leci liście z drzewa” do tekstu Wincentego Pola. Jednak najliczniej reprezentowane będą pieśni napisane do wierszy zaprzyjaźnionego z Chopinem Stefana Witwickiego, który zadedykował mu swoje „Piosnki sielskie”. Do tego zbioru sięgał kompozytor pisząc m.in. słynne „Życzenie”, „Hulankę”, „Pierścień”, „Wiosnę”, łącznie niemal połowę swoich pieśni.

",2017-02-15 19:00:00,,"50.1951, 19.0406",,4532,1,Śpiewając Chopina,Muzyka,aixin.jpg,"Miejski Dom Kultury ""Południe"" filia ""Murcki""",/wydarzenia/zobacz/opis/spiewajac-chopina,ul. ,,
Katowice,2017-03-05 19:00:00,"Laureaci II Śląskiego Konkursu Wokalnego w Miejskim Domu Kultury w Murckach
5.03 niedziela, godz. 19.00
KATOWICE-Murcki, Miejski Dom Kultury „Południe”, ul. Kołodzieja 42
Wokalne talenty
Laureaci Śląskiego Konkursu Wokalnego
Marcin Ciesielczuk – bas
Artur Plinta – kontratenor
Bogusława Ciepierska – fortepian
Alicja Przytuła – prowadzenie koncertu
Program:
arie operowe – A. Vivaldi („Arsilda regina di Ponto”), G.F. Handel („Juliusz Cezar”),
Ch. W. Gluck („Orfeusz i Eurydyka”), W.A.Mozart („Wesele Figara”, „Don Giovanni”)
pieśni – S. Moniuszko, F. Chopin, F. Schubert, P. Czajkowski, G. Bacewicz

Po raz kolejny dla katowickich miłośników muzyki wokalnej zaśpiewają laureaci ubiegłorocznego II Śląskiego Konkursu Wokalnego, którego organizatorem jest Państwowa Szkoła Muzyczna I i II stopnia im. Mieczysława Karłowicza w Katowicach. Ideą przewodnią tej cennej inicjatywy stało się promowanie muzycznie uzdolnionej młodzieży, ale również, propagowanie wartościowej muzyki różnych stylów i gatunków oraz promocja twórczości kompozytorów związanych ze Śląskiem. Koncert w Miejskim Domu Kultury w Murckach dostarczy okazji do porównania rozległej skali, barwy i możliwości głosów męskich.
Laureat II nagrody na Śląskim Konkursie Wokalnym – bas Marcin Ciesielczuk to uczeń klasy śpiewu solowego Michała Schoppy w Zespole Szkół Muzycznych w Sosnowcu. Z kolei Artur Plinta śpiewa rzadko już dzisiaj spotykanym kontratenorem. Jest uczniem w klasie Piotra Rachockiego w Państwowej Szkole Muzycznej im. Mieczysława Karłowicza w Katowicach. Oprócz nagrody na śląskim konkursie otrzymał nagrody m.in. na I Międzynarodowym Konkursie Solowej Wokalistyki Sakralnej „Ars et Gloria” oraz konkursach ogólnopolskich – im. Mieczysława Karłowicza w Krakowie, im. Franciszki Platówny we Wrocławiu i im. Jana Kiepury w Sosnowcu.
",2017-03-05 19:00:00,,"50.1951, 19.0406",,4561,1,Wokalne talenty,Muzyka,5_03_-murcki.jpg,"Miejski Dom Kultury ""Południe"", filia Murcki",/wydarzenia/zobacz/opis/wokalne-talenty,ul. ,,
Katowice,2014-04-13 17:15:00,"Wystąpią:

Joanna Bortel – mezzosopran
Mateusz Lasatowicz – fortepian
Alicja Przytuła – słowo 

W programie:

Edward Grieg
Pieśni – „Pieśń Solwejgi”, „Kocham Cię”, „Na łodzi”, „Sen”, „Gdzież oni są”
Sonata fortepianowa e-moll op. 7
Suita „Peer Gynt” op.46 („Poranek”, „Śmierć Azy”, „Taniec Anitry”, „W grocie 
króla gór”)

WSTĘP WOLNY!

W niedzielę 13 kwietnia zapraszamy do Miejskiego Domu Kultury „Południe” w Piotrowicach na spotkanie z muzyką wybitnego kompozytora norweskiego 
romantyzmu Edwarda Griega. Jego bogata twórczość jest kojarzona przede 
wszystkim z muzyką do dramatu Henryka Ibsena „Peer Gynt”, która już za życia przyniosła mu wielki rozgłos i popularność. W Piotrowicach będzie ją można usłyszeć w fortepianowych adaptacjach w wykonaniu znanego śląskiego pianisty Mateusza Lasatowicza. W programie koncertu znalazły się także pieśni kompozytora, które należały do jego ulubionego gatunku muzycznego. Ujawnił w nich wielki talent liryczny i fascynującą inwencję melodyczną. Słynna pieśń „Ja kocham Cię” do słów Andersena stała się wyrazem jego własnych uczuć skierowanych do przyszłej żony Niny Hagerup – śpiewaczki, która jak mawiał kompozytor była „jedyną prawdziwą interpretatorką” jego pieśni. Na naszym koncercie pieśni Griega zaśpiewa Joanna Bortel, absolwentka Akademii Muzycznej im. Karola Lipińskiego we Wrocławiu, laureatka konkursów wokalnych w Białymstoku, Częstochowie, Wrocławiu i finalistka 22. Międzynarodowego konkursu Wokalnego im. Mikuláša Schneider-Trnavskego w Trnavie (2010).",2014-04-13 17:15:00,,"50.2093, 18.9794",,807,1,Wieczór z muzyką Edwarda Griega,Muzyka,piotrowice.jpg,"Miejski Dom Kultury ""Południe"" - Filia Piotrowice",/wydarzenia/zobacz/opis/wieczor-z-muzyka-edwarda-griega,ul. Jankego 136,"
wstęp wolny - 0,00
",1463969803836530
Katowice,2014-12-14 17:15:00,"Wystąpią:
Anna Trefon – harfa
Aleksandra Rudzka – słowo

W programie:
 G. F. Händel – Wariacje g-moll, F. A. Rösler – Sonata Es-dur,
G. Pierne – Impromptu Caprice, B. Britten – Interludium z “Ceremony of Carols”, M. Tournier – Sonatina, B. Andres – Duke 

W niedzielę 14 grudnia Silesia i Miejski Domu Kultury „Południe” zapraszają na koncerty zatytułowane „Grudniowe refleksje” z udziałem wyróżniających się młodych śląskich artystów. W MDK w Piotrowicach o godz. 17.15 będzie można usłyszeć muzykę na harfie w interpretacjach utytułowanej wirtuozki tego instrumentu Anny Trefon, która już w 2004 roku reprezentowała Polskę na Europejskim Kongresie Harfowym w Lyonie, występując w koncercie „Młode Talenty Europy”. Jest laureatką I miejsca na konkursie harfowym im. Josefa Reinla we Wiedniu, a obecnie odbywa studia doktoranckie na Akademii Muzycznej im. Karola Szymanowskiego w Katowicach. Anna Trefon była stypendystką Ministra Kultury i Dziedzictwa Narodowego. Zdobyła również II nagrodę na Ogólnopolskich Przesłuchaniach Harfowych oraz I nagrodę na I Ogólnopolskim Konkursie Duetów z Harfą w Cieszynie (2005) i nagrodę specjalną za interpretację muzyki współczesnej. 

W Piotrowicach zaprezentuje się w zróżnicowanym repertuarze, na który w przeważającej części złożą się oryginalne kompozycje harfowe. Zapraszamy na ten niezwykły i wyjątkowy w swoim klimacie i muzycznej aurze koncert!",2014-12-14 17:15:00,,"50.2093, 18.9794",,2495,1,Grudniowe refleksje - Anna Trefon,Muzyka,.jpg,"Miejski Dom Kultury ""Południe"" - Filia Piotrowice",/wydarzenia/zobacz/opis/grudniowe-refleksje,ul. Jankego 136,"
wstęp wolny - 0,00
",670517419734204
Katowice,2015-02-15 17:15:00,"Wystąpią:
Joanna Wolańska – sopran
Andrzej Filipek – fortepian
Alicja Przytuła – słowo

W programie: 
G. F. Händel – aria Kleopatry „Da tempeste il legno infranto” z opery „Juliusz Cezar”,
W.A. Mozart – aria Zuzanny „Dei vieni non tardar” z opery „Wesele Figara”, G. Verdi – aria Gildy „Caro nome” z opery „Rigoletto”, 
G. Puccini – aria Musetty „Quando me vo” z opery „Cyganeria”, A.L. Webber – „Think of me” z musicalu „Upiór w operze”
L. Bernstein –„Somewhere” z musicalu „West side story”, F. Lay – temat z filmu „Love story”, F. Chopin – Walc E-dur, Walc e-moll op. posth., F.Liszt – Sonet 123 Petrarki, 
A. Skriabin – Dwa Poematy op. 32, P. Czajkowski – „Styczeń” i „Luty” z cyklu „Pory roku” op. 37a

W ostatnią niedzielę karnawału – 15 lutego, Silesia i Miejski Dom Kultury „Południe” zapraszają do Piotrowic na koncert „Od klasyki do rozrywki”, w którym wystąpią młodzi artyści, wychowankowie katowickiej Akademii Muzycznej im. Karola Szymanowskiego. Joanna Wolańska, absolwentka tej uczelni jest laureatką I nagrody na I Międzynarodowym Konkursie Ensamblowym – Stonavska Barborka 2008 w Czechach. Debiutowała na scenie Opery Śląskiej w Bytomiu w przedstawieniu „Carmina Burana”. Wystąpiła w tym teatrze również jako Musetta w „Cyganerii” G. Pucciniego oraz w tytułowej roli w operze „Maria Stuart” G. Donizettiego. W lutowym koncercie zaprezentuje zróżnicowany program, na który złożą się arie operowe, ale również i popularne piosenki musicalowe. Na fortepianie zagra natomiast Andrzej Filipek, jeszcze student katowickiej uczelni, który do niedawna rozwijał swoje umiejętności pod kierunkiem nieodżałowanej śp. prof. Moniki Sikorskiej-Wojtachy.
W solowej części koncertu zaprezentuje swoje umiejętności w kompozycjach Chopina, Liszta, Skriabina i Czajkowskiego.

WSTĘP WOLNY!",2015-02-15 17:15:00,,"50.2093, 18.9794",,2812,1,Od klasyki do rozrywki,Muzyka,piotrowice.jpg,"Miejski Dom Kultury ""Południe"", filia Piotrowice",/wydarzenia/zobacz/opis/od-klasyki-do-rozrywki,ul. ,"
wstęp wolny - 0,00
",1583936365159027
Katowice,2015-04-19 17:15:00,"Wystąpią:
Artur Kika – saksofon
Jakub Czekierda – fortepian
Alicja Przytuła – słowo

W programie:
G. Gershwin – 3 preludia na fortepian, „Błękitna rapsodia” (fragmenty),
P. Woods – Sonata, P. Iturralde – „Pequena Czarda”,
A. Horowitz – „Sonatina na saksofon barytonowy i fortepian”

19 kwietnia, w niedzielne popołudnie o godz. 17.15, MDK Południe i IPiUM Silesia zapraszają do Piotrowic na koncert fortepianowo-saksofonowy z udziałem młodych artystów, wychowanków katowickiej Akademii Muzycznej im. Karola Szymanowskiego. Pianista Jakub Czekierda kształci się w klasach fortepianu prof. Zbigniewa Raubo i kameralistyki prof. Reginy Michalak. W solowej części występu zagra kompozycje George’a Gershwina. Jego słynną „Błękitną rapsodię” prezentował już w ramach festiwalu Adi-Jazz w Teatrze Muzycznym w Łodzi. Tym razem przedstawi fragmenty tego dzieła w opracowaniu na fortepian solo. Wykona również gershwinowskie preludia fortepianowe. W drugiej części koncertu partnerował będzie saksofoniście Arturowi Kika, który pracuje pod kierunkiem znakomitego śląskiego saksofonisty Bartłomieja Dusia. Swoją działalność artystyczna rozwija dwutorowo dzieląc ją pomiędzy muzykę klasyczną (współpraca z NOSPR) i rozrywkową. Jego występ w Piotrowicach stanie się okazją do poznania kilku bardzo ciekawych kompozycji z repertuaru saksofonowego, których autorami są współcześni, wybitni wirtuozi tego instrumentu – Phil Woods, Pedro Iturralde i Andrew Horowitz",2015-04-19 17:15:00,,"50.2093, 18.9794",,3090,1,Wiosenna serenada,Muzyka,piotrowice.jpg,"Miejski Dom Kultury ""Południe"", filia Piotrowice",/wydarzenia/zobacz/opis/wiosenna-serenada,ul. ,"
wstęp wolny - 0,00
",353734708160457
